DT,PersianDate,ContractCode,FirstPrice,MaxPrice,MinPrice,LastPrice,TradesVolume,TradesValue,OpenInterest,ChangeOpenInterest,ActiveCustomers,ActiveBrokers,C_Buy,C_Sell,LastSettlementPrice,TodaySettlementPrice,SettlementPricePercent
2026-06-14T00:00:00,1405/03/24,SilverBar,4069890.0,4205840.0,4030000.0,4195860.0,1048695,4376689562670,86630812,944253,17394,85,1314,219,4163228.0,4173463.0,0.2458
2026-06-15T00:00:00,1405/03/25,SilverBar,4110000.0,4160000.0,4062530.0,4089950.0,897771,3689670445980,87478359,847547,17744,86,1654,188,4173463.0,4109812.0,-1.5251
2026-06-16T00:00:00,1405/03/26,SilverBar,4039970.0,4039970.0,3851220.0,3874940.0,717985,2818204723190,87805194,326835,17950,86,1561,157,4109812.0,3925158.0,-4.493
2026-06-17T00:00:00,1405/03/27,SilverBar,3900000.0,4050000.0,3879000.0,3890000.0,971661,3853731719170,88650594,845400,18196,86,1410,166,3925158.0,3966128.0,1.0438
2026-06-18T00:00:00,1405/03/28,SilverBar,0,0,0,0,0,0,88650594,0,18196,86,0,0,3966128.0,3966128.0,0
2026-06-20T00:00:00,1405/03/30,SilverBar,3995000.0,3999900.0,3811610.0,3856910.0,753533,2926966424560,89311350,660756,18403,86,1489,158,3966128.0,3884324.0,-2.0626
2026-06-21T00:00:00,1405/03/31,SilverBar,3865000.0,3865000.0,3640060.0,3645000.0,303096,1129190427820,89543395,232045,18566,86,1550,133,3884324.0,3725521.0,-4.0883
2026-06-22T00:00:00,1405/04/01,SilverBar,3750000.0,3799000.0,3710000.0,3748900.0,560384,2100881743860,90038275,494880,18676,86,917,118,3725521.0,3749004.0,0.6303
2026-06-23T00:00:00,1405/04/02,SilverBar,3606680.0,3738990.0,3606680.0,3700000.0,559425,2062474853740,90542074,503799,18769,86,1007,135,3749004.0,3686776.0,-1.6599
2026-06-24T00:00:00,1405/04/03,SilverBar,0,0,0,0,0,0,90542074,0,18769,86,0,0,3686776.0,3686776.0,0
2026-06-25T00:00:00,1405/04/04,SilverBar,0,0,0,0,0,0,90542074,0,18769,86,0,0,3686776.0,3686776.0,0
2026-06-27T00:00:00,1405/04/06,SilverBar,3700000.0,3764770.0,3640000.0,3660000.0,471700,1732617618270,90965780,423706,18883,87,1061,140,3686776.0,3673135.0,-0.37
2026-06-28T00:00:00,1405/04/07,SilverBar,3779760.0,3779760.0,3626000.0,3689990.0,898531,3326917449010,91813887,848107,19042,87,1261,100,3673135.0,3702618.0,0.8027
2026-06-29T00:00:00,1405/04/08,SilverBar,3700000.0,3700000.0,3532370.0,3560000.0,870599,3125795460060,92631569,817682,19132,87,1131,124,3702618.0,3590396.0,-3.0309
2026-06-30T00:00:00,1405/04/09,SilverBar,3589800.0,3590000.0,3526000.0,3540000.0,600032,2139731063620,93173129,541560,19264,87,1074,100,3590396.0,3566028.0,-0.6787
2026-07-01T00:00:00,1405/04/10,SilverBar,3626000.0,3678990.0,3612000.0,3650000.0,1054139,3845154750450,94152352,979223,19332,87,735,139,3566028.0,3647673.0,2.2895
2026-07-02T00:00:00,1405/04/11,SilverBar,0,0,0,0,0,0,94152352,0,19332,87,0,0,3647673.0,3647673.0,0
2026-07-04T00:00:00,1405/04/13,SilverBar,0,0,0,0,0,0,94152352,0,19332,87,0,0,3647673.0,3647673.0,0
2026-07-05T00:00:00,1405/04/14,SilverBar,0,0,0,0,0,0,94152352,0,19332,87,0,0,3647673.0,3647673.0,0
2026-07-06T00:00:00,1405/04/15,SilverBar,0,0,0,0,0,0,94152352,0,19332,87,0,0,3647673.0,3647673.0,0
2026-07-07T00:00:00,1405/04/16,SilverBar,3750000.0,3802240.0,3710000.0,3780000.0,543333,2056432655790,94621189,468837,19410,87,752,158,3647673.0,3784848.0,3.7606
2026-07-08T00:00:00,1405/04/17,SilverBar,3801000.0,3880000.0,3788020.0,3790430.0,454404,1736550357130,95019881,398692,19438,87,630,177,3784848.0,3821600.0,0.971
2026-07-09T00:00:00,1405/04/18,SilverBar,0,0,0,0,0,0,95019881,0,19438,87,0,0,3821600.0,3821600.0,0
2026-07-11T00:00:00,1405/04/20,SilverBar,3769990.0,3769990.0,3656020.0,3687340.0,538358,1982618734130,95475541,455660,19513,87,887,114,3821600.0,3682714.0,-3.6342
2026-07-12T00:00:00,1405/04/21,SilverBar,3710000.0,3719840.0,3660000.0,3710000.0,1059609,3908812710790,96414808,939267,19583,87,702,143,3682714.0,3688920.0,0.1685
2026-07-13T00:00:00,1405/04/22,SilverBar,3685210.0,3704950.0,3660010.0,3704700.0,995056,3667469549520,97279022,864214,19658,87,616,88,3688920.0,3685692.0,-0.0875
